coral_number,first_seen_year,years_since,display_year,opacity_pct,fade_label,length,width,height,died_this_year,volume_cm3,status
LTER4_BR_T03_Por_0.28_60_60,2016,5,2021,17,Year +5,30,32.5,22.6,0,5975.765446497981,Surviving
LTER4_BR_T03_Por_0.28_62_57,2016,0,2016,100,Year +0,1,1,1,0,0.2617993877991494,Recruited
LTER4_BR_T03_Por_0.28_62_57,2016,1,2017,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.28_62_57,2016,2,2018,67,Year +2,3.5,3.2,2.5,0,7.550371914316445,Surviving
LTER4_BR_T03_Por_0.28_62_57,2016,3,2019,50,Year +3,8.6,6.5,4.1,0,68.62913871522021,Surviving
LTER4_BR_T03_Por_0.28_62_57,2016,4,2020,33,Year +4,9.3,7.5,5.5,0,107.52747598361668,Surviving
LTER4_BR_T03_Por_0.28_62_57,2016,5,2021,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_63_57,2020,0,2020,100,Year +0,3,3,0.5,0,2.6628391434941254,Recruited
LTER4_BR_T03_Por_0.28_63_57,2020,1,2021,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.28_63_57,2020,2,2022,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_63_57,2020,3,2023,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_63_57,2020,4,2024,33,Year +4,NA,NA,NA,NA,NA,Surviving
LTER4_BR_T03_Por_0.28_65_54,2013,0,2013,100,Year +0,26,23,29,0,4601.38603995785,Recruited
LTER4_BR_T03_Por_0.28_65_54,2013,1,2014,83,Year +1,31.3,11.6,23.9,0,2890.242280526672,Surviving
LTER4_BR_T03_Por_0.28_65_54,2013,2,2015,67,Year +2,8,5,5,0,56.54866776461627,Surviving
LTER4_BR_T03_Por_0.28_65_54,2013,3,2016,50,Year +3,4.1,2.1,0.5,0,2.916280343430946,Surviving
LTER4_BR_T03_Por_0.28_65_54,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.28_65_54,2013,5,2018,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.28_80_45,2015,0,2015,100,Year +0,5,2,1,0,4.964492094561646,Recruited
LTER4_BR_T03_Por_0.28_80_45,2015,1,2016,83,Year +1,0.6,2.5,0.1,0,0.31772749405194545,Surviving
LTER4_BR_T03_Por_0.28_80_45,2015,2,2017,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.28_80_45,2015,3,2018,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.28_80_45,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_80_45,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_85_46,2015,0,2015,100,Year +0,5,5,1,0,12.905740191135845,Recruited
LTER4_BR_T03_Por_0.28_85_46,2015,1,2016,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.28_85_46,2015,2,2017,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_85_46,2015,3,2018,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_85_46,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.28_85_46,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.29_23_48,2015,0,2015,100,Year +0,12,16,6,0,381.102338446584,Recruited
LTER4_BR_T03_Por_0.29_23_48,2015,1,2016,83,Year +1,13.2,17.1,6.1,0,467.6371590238644,Surviving
LTER4_BR_T03_Por_0.29_23_48,2015,2,2017,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.29_23_48,2015,3,2018,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.29_23_48,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.29_23_48,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.2_18_45,2015,0,2015,100,Year +0,9,8,6.8,0,130.71810208717832,Recruited
LTER4_BR_T03_Por_0.2_18_45,2015,1,2016,83,Year +1,14.2,11.7,7.3,0,354.8290051591399,Surviving
LTER4_BR_T03_Por_0.2_18_45,2015,2,2017,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.2_18_45,2015,3,2018,50,Year +3,51,39,18,0,12214.512237157114,Surviving
LTER4_BR_T03_Por_0.2_18_45,2015,4,2019,33,Year +4,51.5,43.1,31.1,0,19257.97841266931,Surviving
LTER4_BR_T03_Por_0.2_18_45,2015,5,2020,17,Year +5,55.2,43.5,43.5,0,27880.69860599864,Surviving
LTER4_BR_T03_Por_0.2_34_60,2013,0,2013,100,Year +0,65,36,49,0,32724.923474893676,Recruited
LTER4_BR_T03_Por_0.2_34_60,2013,1,2014,83,Year +1,65.2,32,47,0,29073.72268255975,Surviving
LTER4_BR_T03_Por_0.2_34_60,2013,2,2015,67,Year +2,18,13,5,0,452.38934211693015,Surviving
LTER4_BR_T03_Por_0.2_34_60,2013,3,2016,50,Year +3,19.1,13.5,0.6,0,354.82900515914025,Surviving
LTER4_BR_T03_Por_0.2_34_60,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.2_34_60,2013,5,2018,17,Year +5,19.5,18.2,6,0,809.1875150046332,Surviving
LTER4_BR_T03_Por_0.35_89_25,2013,0,2013,100,Year +0,75,40,50,0,43556.87314508348,Recruited
LTER4_BR_T03_Por_0.35_89_25,2013,1,2014,83,Year +1,78,29,25,0,22301.119050282745,Surviving
LTER4_BR_T03_Por_0.35_89_25,2013,2,2015,67,Year +2,87,31,26,0,28952.91789548353,Surviving
LTER4_BR_T03_Por_0.35_89_25,2013,3,2016,50,Year +3,82.4,27.7,26.6,0,24769.110246949465,Surviving
LTER4_BR_T03_Por_0.35_89_25,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.35_89_25,2013,5,2018,17,Year +5,71,26.5,24.3,0,17520.509338227803,Surviving
LTER4_BR_T03_Por_0.35_90_39,2015,0,2015,100,Year +0,5,5.5,1.5,0,16.755160819145562,Recruited
LTER4_BR_T03_Por_0.35_90_39,2015,1,2016,83,Year +1,5.8,8.2,1.5,0,36.107710934835474,Surviving
LTER4_BR_T03_Por_0.35_90_39,2015,2,2017,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.35_90_39,2015,3,2018,50,Year +3,9.9,12.1,3.5,0,160.77754903215262,Surviving
LTER4_BR_T03_Por_0.35_90_39,2015,4,2019,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.35_90_39,2015,5,2020,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.36_45_31,2013,0,2013,100,Year +0,6,2.5,3.5,0,16.755160819145562,Recruited
LTER4_BR_T03_Por_0.36_45_31,2013,1,2014,83,Year +1,8.1,3,4.1,0,34.05145127659834,Surviving
LTER4_BR_T03_Por_0.36_45_31,2013,2,2015,67,Year +2,6,4,4,0,26.606574819291335,Surviving
LTER4_BR_T03_Por_0.36_45_31,2013,3,2016,50,Year +3,10,4.8,2.2,0,47.637792305823005,Surviving
LTER4_BR_T03_Por_0.36_45_31,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.36_45_31,2013,5,2018,17,Year +5,10,11,2.5,0,125.83702703458836,Surviving
LTER4_BR_T03_Por_0.3_20_10,2018,0,2018,100,Year +0,1.5,10,0.5,0,16.755160819145562,Recruited
LTER4_BR_T03_Por_0.3_20_10,2018,1,2019,83,Year +1,8.5,6.3,1.8,0,44.35362564489253,Surviving
LTER4_BR_T03_Por_0.3_20_10,2018,2,2020,67,Year +2,7,5.3,2.7,0,32.72492347489368,Surviving
LTER4_BR_T03_Por_0.3_20_10,2018,3,2021,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.3_20_10,2018,4,2022,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_20_10,2018,5,2023,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_30_0,2019,0,2019,100,Year +0,1.5,1,0.5,0,0.2617993877991494,Recruited
LTER4_BR_T03_Por_0.3_30_0,2019,1,2020,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.3_30_0,2019,2,2021,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_30_0,2019,3,2022,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_30_0,2019,4,2023,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_30_0,2019,5,2024,17,Year +5,NA,NA,NA,NA,NA,Surviving
LTER4_BR_T03_Por_0.3_31_0,2019,0,2019,100,Year +0,1,1,0.5,0,0.15150427534673003,Recruited
LTER4_BR_T03_Por_0.3_31_0,2019,1,2020,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.3_31_0,2019,2,2021,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_31_0,2019,3,2022,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_31_0,2019,4,2023,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_31_0,2019,5,2024,17,Year +5,NA,NA,NA,NA,NA,Surviving
LTER4_BR_T03_Por_0.3_65_30,2020,0,2020,100,Year +0,2.5,2.5,2,0,3.325821852411417,Recruited
LTER4_BR_T03_Por_0.3_65_30,2020,1,2021,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.3_65_30,2020,2,2022,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.3_65_30,2020,3,2023,50,Year +3,5.5,8,9,0,110.44661672776616,Surviving
LTER4_BR_T03_Por_0.3_65_30,2020,4,2024,33,Year +4,4,4,4,0,16.755160819145562,Surviving
LTER4_BR_T03_Por_0.42_58_46,2014,0,2014,100,Year +0,1.6,1.5,0.2,0,0.348454985160668,Recruited
LTER4_BR_T03_Por_0.42_58_46,2014,1,2015,83,Year +1,2.6,2.3,0.3,0,1.3633736414689928,Surviving
LTER4_BR_T03_Por_0.42_58_46,2014,2,2016,67,Year +2,4.8,2.81,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.42_58_46,2014,3,2017,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.42_58_46,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.42_58_46,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.45_82_12.5,2014,0,2014,100,Year +0,28.8,16,30.5,0,4139.899430914286,Recruited
LTER4_BR_T03_Por_0.45_82_12.5,2014,1,2015,83,Year +1,29,18,33,0,4964.4920945616495,Surviving
LTER4_BR_T03_Por_0.45_82_12.5,2014,2,2016,67,Year +2,29.7,19.7,15.3,0,2626.1389708484276,Surviving
LTER4_BR_T03_Por_0.45_82_12.5,2014,3,2017,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.45_82_12.5,2014,4,2018,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.45_82_12.5,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.4_18_13.9,2014,0,2014,100,Year +0,37,7,13.1,0,1805.149549138083,Recruited
LTER4_BR_T03_Por_0.4_18_13.9,2014,1,2015,83,Year +1,27,11,17,0,1613.2175238919804,Surviving
LTER4_BR_T03_Por_0.4_18_13.9,2014,2,2016,67,Year +2,27.8,21.1,18.1,0,2916.2803434309467,Surviving
LTER4_BR_T03_Por_0.4_18_13.9,2014,3,2017,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.4_18_13.9,2014,4,2018,33,Year +4,19,18.2,13.5,0,1263.6556412234252,Surviving
LTER4_BR_T03_Por_0.4_18_13.9,2014,5,2019,17,Year +5,22.5,23.5,17.2,0,2447.6882178105807,Surviving
LTER4_BR_T03_Por_0.4_50_0,2022,0,2022,100,Year +0,1,1,1,0,0.2617993877991494,Recruited
LTER4_BR_T03_Por_0.4_50_0,2022,1,2023,83,Year +1,33.5,40,12.6,0,6188.9121330312755,Surviving
LTER4_BR_T03_Por_0.4_50_0,2022,2,2024,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.4_56.5_45,2014,0,2014,100,Year +0,1.6,1.2,0.2,0,0.2617993877991494,Recruited
LTER4_BR_T03_Por_0.4_56.5_45,2014,1,2015,83,Year +1,3,3.5,1.2,0,4.426668885559597,Surviving
LTER4_BR_T03_Por_0.4_56.5_45,2014,2,2016,67,Year +2,3.7,4.2,1.2,0,7.306830609747881,Surviving
LTER4_BR_T03_Por_0.4_56.5_45,2014,3,2017,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.4_56.5_45,2014,4,2018,33,Year +4,46,47,16.5,0,12730.551555432714,Surviving
LTER4_BR_T03_Por_0.4_56.5_45,2014,5,2019,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.55_18_10,2018,0,2018,100,Year +0,1.8,1.8,1,0,0.9437964892895556,Recruited
LTER4_BR_T03_Por_0.55_18_10,2018,1,2019,83,Year +1,7.5,4,6,0,51.96596644392838,Surviving
LTER4_BR_T03_Por_0.55_18_10,2018,2,2020,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.55_18_10,2018,3,2021,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.55_18_10,2018,4,2022,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.55_18_10,2018,5,2023,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.5_25_10,2021,0,2021,100,Year +0,5.5,4.5,3,0,21.302713147953003,Recruited
LTER4_BR_T03_Por_0.5_25_10,2021,1,2022,83,Year +1,8.3,8,5.4,0,99.07955880518854,Surviving
LTER4_BR_T03_Por_0.5_25_10,2021,2,2023,67,Year +2,6.3,4.1,6,0,42.7697199561604,Surviving
LTER4_BR_T03_Por_0.5_25_10,2021,3,2024,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.5_50_0,2022,0,2022,100,Year +0,1,1,1,0,0.2617993877991494,Recruited
LTER4_BR_T03_Por_0.5_50_0,2022,1,2023,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.5_50_0,2022,2,2024,67,Year +2,NA,NA,NA,NA,NA,Surviving
LTER4_BR_T03_Por_0.77_28_3.9,2014,0,2014,100,Year +0,3.9,2.1,2.3,0,5.544203205611566,Recruited
LTER4_BR_T03_Por_0.77_28_3.9,2014,1,2015,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.77_28_3.9,2014,2,2016,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.77_28_3.9,2014,3,2017,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.77_28_3.9,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.77_28_3.9,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.83_15_22,2013,0,2013,100,Year +0,4.5,2.5,1,0,4.964492094561646,Recruited
LTER4_BR_T03_Por_0.83_15_22,2013,1,2014,83,Year +1,7.5,7.9,8.8,0,137.42032155521457,Surviving
LTER4_BR_T03_Por_0.83_15_22,2013,2,2015,67,Year +2,10.6,9.3,9.5,0,246.40348940145697,Surviving
LTER4_BR_T03_Por_0.83_15_22,2013,3,2016,50,Year +3,4.2,4.7,1.5,0,10.906989131751942,Surviving
LTER4_BR_T03_Por_0.83_15_22,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.83_15_22,2013,5,2018,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.85_16_21,2013,0,2013,100,Year +0,2.5,1.5,1,0,1.2120342027738402,Recruited
LTER4_BR_T03_Por_0.85_16_21,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.85_16_21,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.85_16_21,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.85_16_21,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.85_16_21,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.87_6_48,2013,0,2013,100,Year +0,8,9,10,0,190.8517537055799,Recruited
LTER4_BR_T03_Por_0.87_6_48,2013,1,2014,83,Year +1,10.4,12.1,12,0,398.16414391903135,Surviving
LTER4_BR_T03_Por_0.87_6_48,2013,2,2015,67,Year +2,14.5,13,15,0,744.3405047784844,Surviving
LTER4_BR_T03_Por_0.87_6_48,2013,3,2016,50,Year +3,21.4,18.3,19.1,0,1971.2279152116569,Surviving
LTER4_BR_T03_Por_0.87_6_48,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.87_6_48,2013,5,2018,17,Year +5,6,5.5,3.2,0,30.800436175182117,Surviving
LTER4_BR_T03_Por_0.89_29_28,2013,0,2013,100,Year +0,10,4,2.5,0,43.556873145083486,Recruited
LTER4_BR_T03_Por_0.89_29_28,2013,1,2014,83,Year +1,8.4,4.6,2.7,0,37.52354141660051,Surviving
LTER4_BR_T03_Por_0.89_29_28,2013,2,2015,67,Year +2,12,5,4.3,0,93.7008806865814,Surviving
LTER4_BR_T03_Por_0.89_29_28,2013,3,2016,50,Year +3,45.7,27.7,20.3,0,7976.706913485691,Surviving
LTER4_BR_T03_Por_0.89_29_28,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.89_29_28,2013,5,2018,17,Year +5,5,3.7,4,0,19.861682051043893,Surviving
LTER4_BR_T03_Por_0.89_8_40,2018,0,2018,100,Year +0,7.8,5.3,4.5,0,52.861911822892445,Recruited
LTER4_BR_T03_Por_0.89_8_40,2018,1,2019,83,Year +1,9.3,4.5,6,0,75.26627679470428,Surviving
LTER4_BR_T03_Por_0.89_8_40,2018,2,2020,67,Year +2,9.5,18,12.5,0,620.5615118202062,Surviving
LTER4_BR_T03_Por_0.89_8_40,2018,3,2021,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.89_8_40,2018,4,2022,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.89_8_40,2018,5,2023,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.8_25_25,2018,0,2018,100,Year +0,0.5,0.5,0.5,0,0.03272492347489367,Recruited
LTER4_BR_T03_Por_0.8_25_25,2018,1,2019,83,Year +1,2.5,2.2,1,0,1.795682000914366,Surviving
LTER4_BR_T03_Por_0.8_25_25,2018,2,2020,67,Year +2,5,5,7,0,47.637792305823005,Surviving
LTER4_BR_T03_Por_0.8_25_25,2018,3,2021,50,Year +3,8.8,9.2,3.5,0,96.3652033599397,Surviving
LTER4_BR_T03_Por_0.8_25_25,2018,4,2022,33,Year +4,14,13,6,0,348.4549851606679,Surviving
LTER4_BR_T03_Por_0.8_25_25,2018,5,2023,17,Year +5,6.5,8,8,0,110.44661672776616,Surviving
LTER4_BR_T03_Por_0.91_20_32,2013,0,2013,100,Year +0,2,1,0.5,0,0.4157277315514271,Recruited
LTER4_BR_T03_Por_0.91_20_32,2013,1,2014,83,Year +1,4.1,3.9,1.6,0,8.578642339402526,Surviving
LTER4_BR_T03_Por_0.91_20_32,2013,2,2015,67,Year +2,6,5,2,0,21.302713147953003,Surviving
LTER4_BR_T03_Por_0.91_20_32,2013,3,2016,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.91_20_32,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.91_20_32,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.92_12_35,2013,0,2013,100,Year +0,4,2.5,3,0,8.313342596825766,Recruited
LTER4_BR_T03_Por_0.92_12_35,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.92_12_35,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.92_12_35,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.92_12_35,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.92_12_35,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.93_20_51,2014,0,2014,100,Year +0,1,1.8,0.3,0,0.28886168747868357,Recruited
LTER4_BR_T03_Por_0.93_20_51,2014,1,2015,83,Year +1,3,2,1,0,2.0943951023931953,Surviving
LTER4_BR_T03_Por_0.93_20_51,2014,2,2016,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.93_20_51,2014,3,2017,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.93_20_51,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.93_20_51,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.93_23_51,2014,0,2014,100,Year +0,2.2,1.4,0.5,0,0.6682768743150063,Recruited
LTER4_BR_T03_Por_0.93_23_51,2014,1,2015,83,Year +1,4,2,1,0,3.325821852411417,Surviving
LTER4_BR_T03_Por_0.93_23_51,2014,2,2016,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.93_23_51,2014,3,2017,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.93_23_51,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.93_23_51,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.94_16_43,2013,0,2013,100,Year +0,4,3,1.5,0,5.954724038227876,Recruited
LTER4_BR_T03_Por_0.94_16_43,2013,1,2014,83,Year +1,4.1,3.4,1.9,0,8.053569730213656,Surviving
LTER4_BR_T03_Por_0.94_16_43,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.94_16_43,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.94_16_43,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.94_16_43,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.94_7_45,2013,0,2013,100,Year +0,10,3,2,0,32.72492347489368,Recruited
LTER4_BR_T03_Por_0.94_7_45,2013,1,2014,83,Year +1,13.8,7.9,2.7,0,140.85567251446224,Surviving
LTER4_BR_T03_Por_0.94_7_45,2013,2,2015,67,Year +2,10.8,8.7,3.6,0,119.52005991010908,Surviving
LTER4_BR_T03_Por_0.94_7_45,2013,3,2016,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.94_7_45,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.94_7_45,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.95_3_43,2013,0,2013,100,Year +0,16.5,5,10,0,303.06551630099034,Recruited
LTER4_BR_T03_Por_0.95_3_43,2013,1,2014,83,Year +1,8.2,3.8,9,0,89.79719001510824,Surviving
LTER4_BR_T03_Por_0.95_3_43,2013,2,2015,67,Year +2,12,6,12,0,261.79938779914943,Surviving
LTER4_BR_T03_Por_0.95_3_43,2013,3,2016,50,Year +3,12.7,9.7,13.7,0,456.1697349730233,Surviving
LTER4_BR_T03_Por_0.95_3_43,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.95_3_43,2013,5,2018,17,Year +5,29.9,28.7,16.6,0,4123.42770186939,Surviving
LTER4_BR_T03_Por_0.95_65_0,2021,0,2021,100,Year +0,6.3,5.3,2.7,0,28.353911199925452,Recruited
LTER4_BR_T03_Por_0.95_65_0,2021,1,2022,83,Year +1,9,8.8,9,0,186.64194197958065,Surviving
LTER4_BR_T03_Por_0.95_65_0,2021,2,2023,67,Year +2,13,10.8,11.6,0,430.1447717344119,Surviving
LTER4_BR_T03_Por_0.95_65_0,2021,3,2024,50,Year +3,14,14,14,0,718.3775201208659,Surviving
LTER4_BR_T03_Por_0.96_55_11,2013,0,2013,100,Year +0,5,3,2,0,9.696273622190722,Recruited
LTER4_BR_T03_Por_0.96_55_11,2013,1,2014,83,Year +1,5,3.6,2.1,0,11.878352126949382,Surviving
LTER4_BR_T03_Por_0.96_55_11,2013,2,2015,67,Year +2,5.6,4.4,3.2,0,22.301119050282736,Surviving
LTER4_BR_T03_Por_0.96_55_11,2013,3,2016,50,Year +3,5.9,4.9,4.1,0,32.07477863225217,Surviving
LTER4_BR_T03_Por_0.96_55_11,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.96_55_11,2013,5,2018,17,Year +5,7.2,5.8,4.5,0,51.96596644392838,Surviving
LTER4_BR_T03_Por_0.98_23_30,2019,0,2019,100,Year +0,0.5,0.5,0.5,0,0.03272492347489367,Recruited
LTER4_BR_T03_Por_0.98_23_30,2019,1,2020,83,Year +1,3,3.5,3,0,8.313342596825766,Surviving
LTER4_BR_T03_Por_0.98_23_30,2019,2,2021,67,Year +2,7,5.5,8.5,0,89.79719001510824,Surviving
LTER4_BR_T03_Por_0.98_23_30,2019,3,2022,50,Year +3,9.2,9,10.5,0,229.2189678900472,Surviving
LTER4_BR_T03_Por_0.98_23_30,2019,4,2023,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.98_23_30,2019,5,2024,17,Year +5,NA,NA,NA,NA,NA,Surviving
LTER4_BR_T03_Por_0.99_12_27,2013,0,2013,100,Year +0,3,1.5,1,0,1.6132175238919806,Recruited
LTER4_BR_T03_Por_0.99_12_27,2013,1,2014,83,Year +1,3.8,2.4,1,0,3.619114736935441,Surviving
LTER4_BR_T03_Por_0.99_12_27,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER4_BR_T03_Por_0.99_12_27,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.99_12_27,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER4_BR_T03_Por_0.99_12_27,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
